emp_no,first_name,last_name,dept_name,title
421902,Ingmar,Francisci,Production,Senior Engineer
421904,Shigeaki,Nergos,Production,Engineer
421904,Shigeaki,Nergos,Production,Senior Engineer
421930,Chiradeep,Mateescu,Sales,Senior Staff
421930,Chiradeep,Mateescu,Sales,Staff
421940,Marek,Covnot,Finance,Senior Staff
421940,Marek,Covnot,Finance,Staff
421946,Mohamadou,Sambasivam,Finance,Senior Staff
421948,Marl,Chorvat,Sales,Senior Staff
421948,Marl,Chorvat,Marketing,Senior Staff
421948,Marl,Chorvat,Sales,Staff
421948,Marl,Chorvat,Marketing,Staff
421954,Leandro,Reeker,Customer Service,Staff
421956,Kotesh,Hedayat,Sales,Senior Staff
421956,Kotesh,Hedayat,Sales,Staff
421963,Shir,Setia,Customer Service,Staff
421975,Hyuckchul,Eastman,Sales,Senior Staff
421975,Hyuckchul,Eastman,Sales,Staff
421986,Gritta,Furudate,Sales,Senior Staff
421986,Gritta,Furudate,Sales,Staff
421994,Lubomir,Cyre,Production,Engineer
421994,Lubomir,Cyre,Production,Senior Engineer
421999,Mark,Perng,Development,Engineer
421999,Mark,Perng,Development,Senior Engineer
422001,Georgy,Nitsche,Production,Engineer
422001,Georgy,Nitsche,Production,Senior Engineer
422005,Avishai,Stentiford,Development,Engineer
422005,Avishai,Stentiford,Development,Senior Engineer
422009,LiMin,Vieth,Customer Service,Engineer
422009,LiMin,Vieth,Production,Engineer
422009,LiMin,Vieth,Customer Service,Senior Engineer
422009,LiMin,Vieth,Production,Senior Engineer
422017,Deborah,Eiron,Development,Senior Engineer
422024,Ranan,Tsukuda,Research,Senior Staff
422033,Basim,Butterworth,Finance,Senior Staff
422042,Domenick,Roisin,Development,Senior Engineer
422046,Kyoichi,Parfitt,Production,Senior Engineer
422049,Vesna,Oberman,Finance,Senior Staff
422049,Vesna,Oberman,Finance,Staff
422056,Wonhee,Murrill,Development,Senior Engineer
422057,Mahmut,Shiratori,Sales,Senior Staff
422057,Mahmut,Shiratori,Sales,Staff
422058,Xiping,Selenyi,Finance,Senior Staff
422063,Danny,Monkewich,Quality Management,Engineer
422063,Danny,Monkewich,Development,Engineer
422063,Danny,Monkewich,Quality Management,Senior Engineer
422063,Danny,Monkewich,Development,Senior Engineer
422066,Aleksander,Berendt,Development,Engineer
422066,Aleksander,Berendt,Development,Senior Engineer
422078,Yuichiro,Ratnaker,Research,Staff
422083,Fusako,Kowalchuk,Sales,Senior Staff
422084,Guenter,Ranai,Sales,Senior Staff
422084,Guenter,Ranai,Sales,Staff
422100,Kotesh,Aingworth,Development,Engineer
422100,Kotesh,Aingworth,Development,Senior Engineer
422105,Yongdong,Zykh,Sales,Senior Staff
422105,Yongdong,Zykh,Sales,Staff
422124,Leandro,Birch,Production,Engineer
422124,Leandro,Birch,Production,Senior Engineer
422131,Adin,Kleiser,Quality Management,Engineer
422133,Collette,Brattka,Customer Service,Senior Staff
422133,Collette,Brattka,Customer Service,Staff
422150,Felicidad,Lundstrom,Quality Management,Engineer
422150,Felicidad,Lundstrom,Quality Management,Senior Engineer
422152,Achilleas,Peek,Development,Engineer
422156,Chikara,Cardazo,Sales,Staff
422161,Malu,Riefers,Sales,Senior Staff
422180,Dekang,Christ,Development,Engineer
422180,Dekang,Christ,Development,Senior Engineer
422184,Changho,Vesel,Development,Technique Leader
422184,Changho,Vesel,Production,Technique Leader
422193,Mabhin,Farris,Human Resources,Staff
422193,Mabhin,Farris,Finance,Staff
422202,Brendon,Cromarty,Research,Senior Staff
422202,Brendon,Cromarty,Production,Senior Staff
422205,Mandell,Kamber,Quality Management,Engineer
422205,Mandell,Kamber,Quality Management,Senior Engineer
422208,Shietung,Constantine,Quality Management,Senior Engineer
422216,Toshimitsu,Felcyn,Development,Senior Engineer
422223,Zine,Madeira,Development,Technique Leader
422227,Francoise,Brizzi,Development,Engineer
422227,Francoise,Brizzi,Development,Senior Engineer
422229,Subbu,Kawashima,Development,Engineer
422229,Subbu,Kawashima,Development,Senior Engineer
422233,Aemilian,Koshino,Human Resources,Senior Staff
422238,Masoud,Kaltofen,Production,Senior Engineer
422241,Roselyn,Ponthieu,Development,Engineer
422241,Roselyn,Ponthieu,Development,Senior Engineer
422244,Leon,Zeilberger,Marketing,Senior Staff
422245,Utz,Ginneken,Research,Senior Staff
422246,Francesca,Kusakari,Sales,Senior Staff
422246,Francesca,Kusakari,Sales,Staff
422269,Muneo,Peck,Marketing,Staff
422296,Kazuhide,Birch,Production,Engineer
422296,Kazuhide,Birch,Production,Senior Engineer
422304,Manton,Warwick,Development,Assistant Engineer
422304,Manton,Warwick,Development,Engineer
422304,Manton,Warwick,Development,Senior Engineer
422305,Cristinel,Moehrke,Development,Senior Engineer
422323,Kauko,Luca,Development,Engineer
422323,Kauko,Luca,Development,Senior Engineer
422332,Naftali,Mawatari,Development,Engineer
422332,Naftali,Mawatari,Development,Senior Engineer
422338,Sachem,Rindone,Finance,Senior Staff
422338,Sachem,Rindone,Finance,Staff
422340,Halsur,Lorcy,Quality Management,Assistant Engineer
422340,Halsur,Lorcy,Quality Management,Engineer
422340,Halsur,Lorcy,Quality Management,Senior Engineer
422342,Mario,Schahn,Production,Engineer
422349,Mani,Straney,Sales,Senior Staff
422349,Mani,Straney,Sales,Staff
422357,Parto,Berztiss,Quality Management,Engineer
422357,Parto,Berztiss,Production,Engineer
422363,Tetsurou,Pramanik,Sales,Senior Staff
422363,Tetsurou,Pramanik,Sales,Staff
422379,Yongmin,Kabayashi,Quality Management,Senior Engineer
422380,Mamdouh,Kawashimo,Development,Technique Leader
422381,Aran,Merkl,Finance,Senior Staff
422381,Aran,Merkl,Finance,Staff
422388,Atilio,Godskesen,Production,Engineer
422388,Atilio,Godskesen,Production,Senior Engineer
422389,Ramachenga,Suwa,Development,Engineer
422389,Ramachenga,Suwa,Development,Senior Engineer
422390,Jiann,Gist,Development,Senior Engineer
422391,Shaowei,Birge,Development,Engineer
422393,Ramya,Schapire,Development,Assistant Engineer
422393,Ramya,Schapire,Development,Engineer
422402,Shugo,Wiegley,Human Resources,Senior Staff
422402,Shugo,Wiegley,Human Resources,Staff
422447,Falguni,Peres,Production,Technique Leader
422454,Nechama,McAlpine,Finance,Senior Staff
422454,Nechama,McAlpine,Finance,Staff
422461,Ebbe,Beetstra,Development,Engineer
422461,Ebbe,Beetstra,Development,Senior Engineer
422463,Kellyn,Benzaken,Customer Service,Senior Staff
422463,Kellyn,Benzaken,Customer Service,Staff
422467,Huei,Armand,Research,Staff
422467,Huei,Armand,Development,Staff
422470,Arvin,Androutsos,Sales,Senior Staff
422470,Arvin,Androutsos,Sales,Staff
422471,Owen,Delgrossi,Sales,Staff
422476,Xiahua,Biran,Quality Management,Engineer
422476,Xiahua,Biran,Production,Engineer
422481,Irene,Fujisaki,Quality Management,Engineer
422481,Irene,Fujisaki,Quality Management,Senior Engineer
422505,Serif,Kushnir,Customer Service,Senior Staff
422505,Serif,Kushnir,Customer Service,Staff
422506,Patricio,Lambe,Sales,Senior Staff
422506,Patricio,Lambe,Sales,Staff
422511,Zijian,Zaumen,Human Resources,Senior Staff
422511,Zijian,Zaumen,Finance,Senior Staff
422511,Zijian,Zaumen,Human Resources,Staff
422511,Zijian,Zaumen,Finance,Staff
422514,Dharmaraja,Mitzlaff,Marketing,Senior Staff
422523,Irene,Tramer,Research,Senior Staff
422523,Irene,Tramer,Research,Staff
422531,Perry,Leuchs,Development,Assistant Engineer
422537,Khue,Denis,Development,Engineer
422537,Khue,Denis,Development,Senior Engineer
422542,Bojan,Steenbeek,Sales,Senior Staff
422549,Miomir,Felder,Marketing,Senior Staff
422549,Miomir,Felder,Marketing,Staff
422558,Aris,Negoita,Sales,Senior Staff
422558,Aris,Negoita,Sales,Staff
422560,Honglan,Restivo,Marketing,Staff
422566,Adly,Erva,Customer Service,Engineer
422566,Adly,Erva,Production,Engineer
422573,Jianhao,Anily,Development,Engineer
422573,Jianhao,Anily,Development,Senior Engineer
422577,Vasilis,Henseler,Development,Technique Leader
422587,Mohit,Speek,Development,Engineer
422587,Mohit,Speek,Development,Senior Engineer
422588,Abdelghani,Gimarc,Production,Senior Engineer
422614,Anneke,Wuwongse,Quality Management,Engineer
422614,Anneke,Wuwongse,Quality Management,Senior Engineer
422619,Aron,Bottner,Finance,Senior Staff
422619,Aron,Bottner,Finance,Staff
422621,Zhonghui,Hashii,Production,Senior Engineer
422631,Richara,Lorin,Sales,Senior Staff
422631,Richara,Lorin,Sales,Staff
422636,Bouchung,Schreiter,Customer Service,Senior Staff
422638,Susanta,Schwaller,Production,Engineer
422638,Susanta,Schwaller,Production,Senior Engineer
422639,Pascal,Munawer,Human Resources,Senior Staff
422639,Pascal,Munawer,Human Resources,Staff
422641,Padma,Hasham,Sales,Senior Staff
422641,Padma,Hasham,Sales,Staff
422646,Alexius,Peltason,Development,Engineer
422646,Alexius,Peltason,Development,Senior Engineer
422665,Arunachalam,Edelhoff,Sales,Senior Staff
422665,Arunachalam,Edelhoff,Sales,Staff
422671,Ronghao,Basagni,Production,Senior Engineer
422673,Xiong,Miculan,Human Resources,Senior Staff
422673,Xiong,Miculan,Finance,Senior Staff
422676,Udaiprakash,Wissmann,Production,Engineer
422676,Udaiprakash,Wissmann,Production,Senior Engineer
422677,Arra,Staylopatis,Production,Engineer
422677,Arra,Staylopatis,Production,Senior Engineer
422685,Reinhard,Oxman,Production,Engineer
422685,Reinhard,Oxman,Production,Senior Engineer
422695,Vojin,Ratzlaff,Finance,Staff
422696,Debatosh,Botman,Finance,Senior Staff
422696,Debatosh,Botman,Finance,Staff
422698,Lobel,Maraist,Sales,Senior Staff
422698,Lobel,Maraist,Sales,Staff
422709,Sanjit,Varley,Development,Engineer
422709,Sanjit,Varley,Development,Senior Engineer
422736,Clyde,Bugaenko,Human Resources,Senior Staff
422736,Clyde,Bugaenko,Marketing,Senior Staff
422736,Clyde,Bugaenko,Human Resources,Staff
422736,Clyde,Bugaenko,Marketing,Staff
422744,Francoise,Panwar,Development,Engineer
422744,Francoise,Panwar,Development,Senior Engineer
422757,Willard,Merli,Development,Senior Engineer
422769,Amstein,Ginneken,Production,Engineer
422769,Amstein,Ginneken,Production,Senior Engineer
422775,Moto,Emmart,Development,Assistant Engineer
422775,Moto,Emmart,Development,Engineer
422775,Moto,Emmart,Development,Senior Engineer
422782,JiYoung,Czaja,Sales,Senior Staff
422782,JiYoung,Czaja,Finance,Senior Staff
422784,Gererd,Breugel,Production,Technique Leader
422800,Rimli,Lunt,Research,Senior Staff
422800,Rimli,Lunt,Research,Staff
422812,Akeno,Pashtan,Sales,Senior Staff
422812,Akeno,Pashtan,Sales,Staff
422814,Samphel,Klerer,Development,Engineer
422851,Basant,Muhlberg,Development,Senior Engineer
422872,Morrie,Chappelet,Research,Senior Staff
422872,Morrie,Chappelet,Research,Staff
422877,Haldun,Speel,Human Resources,Senior Staff
422877,Haldun,Speel,Human Resources,Staff
422879,Torsten,Merle,Finance,Senior Staff
422879,Torsten,Merle,Finance,Staff
422880,Berna,Anily,Quality Management,Engineer
422896,Kristin,Kulisch,Marketing,Senior Staff
422906,Susumu,Denny,Research,Engineer
422906,Susumu,Denny,Development,Engineer
422906,Susumu,Denny,Research,Senior Engineer
422906,Susumu,Denny,Development,Senior Engineer
422926,Bernardo,Ouhyoung,Production,Engineer
422926,Bernardo,Ouhyoung,Production,Senior Engineer
422938,Shuho,Taneja,Sales,Senior Staff
422940,Arnd,Orlowski,Development,Engineer
422940,Arnd,Orlowski,Development,Senior Engineer
422946,Heekeun,Schmezko,Development,Engineer
422949,Vishv,Stentiford,Customer Service,Senior Staff
422949,Vishv,Stentiford,Customer Service,Staff
422950,Sampalli,Uhrik,Finance,Senior Staff
422960,Naftaly,Baezner,Production,Engineer
422960,Naftaly,Baezner,Production,Senior Engineer
422979,Kiyokazu,Shihab,Sales,Senior Staff
422979,Kiyokazu,Shihab,Sales,Staff
422987,Baocai,Schieder,Quality Management,Engineer
422995,Gro,Pezzoli,Research,Senior Staff
422995,Gro,Pezzoli,Research,Staff
423004,Stepehn,Saoudi,Quality Management,Senior Engineer
423005,Chenyi,Furedi,Sales,Senior Staff
423005,Chenyi,Furedi,Sales,Staff
423006,Masasuke,Miara,Human Resources,Staff
423007,DAIDA,Przulj,Research,Engineer
423007,DAIDA,Przulj,Development,Engineer
423010,Rasikan,Aumann,Finance,Senior Staff
423022,Lokesh,Schaar,Quality Management,Engineer
423024,Khosrow,Usdin,Human Resources,Senior Staff
423024,Khosrow,Usdin,Human Resources,Staff
423032,Yolla,Katiyar,Sales,Senior Staff
423032,Yolla,Katiyar,Sales,Staff
423050,Jianwen,Schueller,Customer Service,Senior Staff
423050,Jianwen,Schueller,Customer Service,Staff
423093,Dannz,Kadhim,Sales,Senior Staff
423093,Dannz,Kadhim,Sales,Staff
423102,Shir,Heyers,Research,Staff
423104,Annemarie,McConalogue,Research,Senior Staff
423104,Annemarie,McConalogue,Research,Staff
423116,Sukumar,Ramsay,Marketing,Staff
423120,Hideo,Raoux,Marketing,Staff
423126,Valeri,Scallan,Sales,Senior Staff
423126,Valeri,Scallan,Sales,Staff
423135,IEEE,Wegerle,Quality Management,Technique Leader
423135,IEEE,Wegerle,Production,Technique Leader
423150,Constantijn,Schonegge,Human Resources,Senior Staff
423150,Constantijn,Schonegge,Human Resources,Staff
423157,Ebbe,Nitta,Quality Management,Technique Leader
423165,Achilleas,Mahnke,Development,Engineer
423165,Achilleas,Mahnke,Development,Senior Engineer
423168,Faiza,Oehlmann,Research,Senior Staff
423171,Francesca,Mandell,Sales,Senior Staff
423171,Francesca,Mandell,Sales,Staff
423187,Eckart,Sidje,Human Resources,Staff
423191,Kasturi,Siksek,Development,Engineer
423191,Kasturi,Siksek,Development,Senior Engineer
423200,Doohun,Langford,Development,Senior Engineer
423226,Tadahiro,Szmurlo,Sales,Senior Staff
423226,Tadahiro,Szmurlo,Sales,Staff
423237,Abdelaziz,Kakkar,Human Resources,Staff
423241,Nadjib,Litvinov,Development,Engineer
423241,Nadjib,Litvinov,Development,Senior Engineer
423243,Gill,Lammel,Sales,Staff
423251,Maia,Zolotykh,Sales,Senior Staff
423251,Maia,Zolotykh,Sales,Staff
423272,Khun,Molenaar,Production,Assistant Engineer
423272,Khun,Molenaar,Production,Engineer
423272,Khun,Molenaar,Production,Senior Engineer
423275,Franziska,Jeansoulin,Production,Engineer
423275,Franziska,Jeansoulin,Production,Senior Engineer
423302,Xiahua,Strooper,Development,Engineer
423302,Xiahua,Strooper,Development,Senior Engineer
423304,Angel,Willoner,Human Resources,Senior Staff
423304,Angel,Willoner,Human Resources,Staff
423308,Tsz,Esposito,Customer Service,Senior Staff
423311,Chikako,Zeidenstein,Production,Senior Engineer
423317,Lenore,Warwick,Production,Engineer
423317,Lenore,Warwick,Production,Senior Engineer
423323,Aiman,Ventosa,Research,Technique Leader
423323,Aiman,Ventosa,Development,Technique Leader
423325,Vidya,Casperson,Production,Engineer
423326,Idoia,Cullers,Development,Engineer
423326,Idoia,Cullers,Development,Senior Engineer
423338,Chuanti,Rosiles,Sales,Senior Staff
423338,Chuanti,Rosiles,Sales,Staff
423344,Tse,Brobst,Production,Engineer
423348,Shaibal,Perng,Production,Engineer
423348,Shaibal,Perng,Production,Senior Engineer
423349,Huiqun,Kuhnemann,Quality Management,Engineer
423349,Huiqun,Kuhnemann,Quality Management,Senior Engineer
423352,Shigehiro,Isard,Finance,Senior Staff
423352,Shigehiro,Isard,Finance,Staff
423371,Jamaludin,Qiwen,Sales,Staff
423373,Golgen,Schwartzburd,Marketing,Senior Staff
423388,Hiroyasu,Byoun,Sales,Staff
423397,Masami,Ghelli,Development,Engineer
423397,Masami,Ghelli,Development,Senior Engineer
423399,Gina,Falck,Customer Service,Senior Staff
423399,Gina,Falck,Customer Service,Staff
423403,Debatosh,Alpay,Development,Senior Engineer
423406,Yuuichi,Barbanera,Human Resources,Senior Staff
423406,Yuuichi,Barbanera,Human Resources,Staff
423412,Kwok,Spelt,Development,Engineer
423412,Kwok,Spelt,Development,Senior Engineer
423418,Guttorm,Brendel,Development,Engineer
423418,Guttorm,Brendel,Development,Senior Engineer
423424,Nobuyoshi,Foong,Development,Engineer
423424,Nobuyoshi,Foong,Development,Senior Engineer
423434,Uta,Shackell,Sales,Senior Staff
423434,Uta,Shackell,Sales,Staff
423443,Chenye,Camarinopoulos,Development,Engineer
423443,Chenye,Camarinopoulos,Development,Senior Engineer
423454,Achilleas,Vandervoorde,Development,Engineer
423454,Achilleas,Vandervoorde,Development,Senior Engineer
423464,Shiv,Rodier,Development,Assistant Engineer
423464,Shiv,Rodier,Development,Engineer
423466,Magy,Zhang,Development,Engineer
423466,Magy,Zhang,Development,Senior Engineer
423468,Leandro,Heuser,Quality Management,Engineer
423468,Leandro,Heuser,Quality Management,Senior Engineer
423477,Martina,Beznosov,Quality Management,Engineer
423477,Martina,Beznosov,Quality Management,Senior Engineer
423479,Rosine,Hambrick,Development,Senior Engineer
423484,Geoffrey,Mersereau,Sales,Senior Staff
423487,Kiyotoshi,Biran,Development,Engineer
423487,Kiyotoshi,Biran,Production,Engineer
423487,Kiyotoshi,Biran,Development,Senior Engineer
423487,Kiyotoshi,Biran,Production,Senior Engineer
423497,Luisa,Driscoll,Research,Senior Staff
423526,Adly,Choobineh,Development,Engineer
423526,Adly,Choobineh,Development,Senior Engineer
423533,Francesca,Rathonyi,Development,Engineer
423533,Francesca,Rathonyi,Development,Senior Engineer
423534,Barna,Gulak,Research,Senior Staff
423534,Barna,Gulak,Research,Staff
423536,Toshimo,Coney,Research,Senior Staff
423536,Toshimo,Coney,Research,Staff
423538,Shuky,Schieder,Production,Engineer
423538,Shuky,Schieder,Production,Senior Engineer
423543,Oldrich,Acton,Development,Engineer
423543,Oldrich,Acton,Development,Senior Engineer
423550,Srinidhi,Herber,Production,Engineer
423565,Srinidhi,Gurbaxani,Production,Senior Engineer
423570,Suebskul,Ullian,Human Resources,Senior Staff
423570,Suebskul,Ullian,Human Resources,Staff
423577,Taegyun,Improta,Customer Service,Senior Staff
423577,Taegyun,Improta,Customer Service,Staff
423579,Gopalakrishnan,Etalle,Marketing,Senior Staff
423579,Gopalakrishnan,Etalle,Marketing,Staff
423592,Chenxi,Azuma,Sales,Senior Staff
423592,Chenxi,Azuma,Sales,Staff
423596,Lokesh,Heystek,Sales,Senior Staff
423605,Hiroyasu,Tanemo,Finance,Senior Staff
423607,Deborah,Suwa,Research,Senior Staff
423607,Deborah,Suwa,Development,Senior Staff
423607,Deborah,Suwa,Research,Staff
423607,Deborah,Suwa,Development,Staff
423620,Mingdong,Gulla,Production,Engineer
423620,Mingdong,Gulla,Production,Senior Engineer
423625,Marc,Candan,Production,Senior Engineer
423632,Masoud,Pocchiola,Human Resources,Senior Staff
423632,Masoud,Pocchiola,Human Resources,Staff
423669,Ung,Lakshmanan,Development,Assistant Engineer
423669,Ung,Lakshmanan,Production,Assistant Engineer
423669,Ung,Lakshmanan,Development,Engineer
423669,Ung,Lakshmanan,Production,Engineer
423674,Ugo,Motley,Sales,Staff
423679,Xiaobin,Azuma,Production,Engineer
423679,Xiaobin,Azuma,Production,Senior Engineer
423689,Xudong,Schlumberger,Development,Engineer
423691,Alain,Hanratty,Development,Senior Engineer
423693,Randi,Zweizig,Customer Service,Senior Staff
423693,Randi,Zweizig,Customer Service,Staff
423701,Yinlin,Bellone,Production,Engineer
423701,Yinlin,Bellone,Production,Senior Engineer
423702,Parke,Iivonen,Sales,Senior Staff
423705,Christ,Kaelbling,Development,Engineer
423705,Christ,Kaelbling,Development,Senior Engineer
423720,Barry,Maierhofer,Sales,Senior Staff
423720,Barry,Maierhofer,Sales,Staff
423725,Dines,Belinskaya,Finance,Senior Staff
